Tree_ID,harvested,latitude,longitude,Species_ID,County_ID,DIA,VOLBFNET
1618,12/24/1997 12:34,39.50012,-74.52738,SP01,Co02,12.4,42.9
1619,12/24/1997 12:44,39.47632,-75.354269,SP03,Co13,14.2,122.1
1620,12/30/1997 17:10,39.48769,-74.821099,SP01,Co02,10,35.1
1621,1/1/1998 3:00,39.30567,-74.94406,SP01,Co03,9.9,29.6
1622,1/1/1998 23:50,39.714813,-74.486593,SP01,Co04,11.4,49.2
1623,1/2/1998 8:29,39.66678,-74.61071,SP01,Co04,9.1,22.8
1624,1/3/1998 14:01,39.686089,-74.65232,SP03,Co04,10.8,43.1
1625,1/4/1998 6:51,39.88901,-74.44404,SP01,Co01,10.7,46.8
1626,1/4/1998 10:24,39.969998,-74.365921,SP01,Co01,10.2,27.8
1627,1/5/1998 23:19,39.52789,-75.30519,SP04,Co13,21.6,346.8
1628,1/9/1998 12:54,39.05567,-74.86072,SP01,Co05,12.8,83.8
1629,1/11/1998 2:47,39.531204,-74.678686,SP01,Co02,16.5,161.6
1630,1/17/1998 2:27,39.773568,-74.708721,SP01,Co04,14.4,120.6
1631,1/17/1998 4:09,40.16678,-74.33292,SP01,Co09,9.1,22.7
1632,1/18/1998 3:59,40.105281,-74.235435,SP01,Co01,16.1,133.2
1633,1/18/1998 21:39,39.64451,-74.374074,SP01,Co01,13.2,82.3
1634,1/23/1998 2:06,39.892611,-74.304967,SP01,Co01,13.4,78.8
1635,1/24/1998 14:13,39.69514,-74.805376,SP01,Co07,17.1,160.9
1636,1/25/1998 10:52,39.701214,-74.465742,SP01,Co04,12.4,64.8
1637,1/26/1998 16:53,39.586261,-74.812062,SP01,Co02,11.2,52.3
1638,1/28/1998 11:11,41.226426,-74.755198,SP05,Co11,15.6,181.3
1639,1/29/1998 16:03,39.765734,-74.959542,SP03,Co07,9.7,33.9
1640,1/29/1998 21:50,40.241359,-74.138323,SP01,Co09,15,107.7
1641,1/30/1998 16:12,39.542213,-74.728398,SP01,Co02,15.3,129.3
1642,1/31/1998 23:03,40.360394,-74.276618,SP01,Co09,10.4,38.6
1643,2/2/1998 9:14,39.370013,-75.172684,SP02,Co03,19,215.8
1644,2/3/1998 19:09,39.331011,-75.163329,SP02,Co03,16.9,164.6
1645,2/4/1998 22:18,39.823341,-74.535286,SP01,Co04,13.1,76.5
1646,2/7/1998 10:44,39.765734,-74.959542,SP01,Co07,9.8,34.9
1647,2/9/1998 3:46,40.25011,-74.16625,SP01,Co09,9.3,32.5
1648,2/15/1998 4:43,39.846006,-74.338409,SP01,Co01,10,29.5
1649,2/18/1998 20:36,39.826534,-74.248635,SP01,Co01,9.6,23.2
1650,2/20/1998 0:20,39.47234,-74.61071,SP01,Co02,9.4,29
1651,2/21/1998 19:14,41.107854,-74.39924,SP05,Co10,10.9,70
1652,2/22/1998 14:05,39.33345,-74.77739,SP01,Co02,9.3,28
1653,2/23/1998 21:30,39.586261,-74.812062,SP01,Co02,10,35.8
1654,2/24/1998 16:25,40.177392,-74.336186,SP01,Co09,12.2,71.5
1655,2/25/1998 2:48,39.367843,-74.748478,SP01,Co02,11.2,54.8
1656,2/25/1998 4:05,39.94476,-74.457614,SP01,Co01,10,28.2
1657,2/28/1998 2:05,39.655051,-74.461711,SP01,Co04,9.8,25.7
1658,2/28/1998 17:24,39.628984,-74.345934,SP01,Co01,11,44.4
1659,3/2/1998 12:16,39.773568,-74.708721,SP01,Co04,10.3,39.3
1660,3/6/1998 6:48,39.482619,-74.825205,SP01,Co02,12.2,65.8
1661,3/7/1998 12:46,41.13899,-74.4996,SP04,Co11,15.9,109.1
1662,3/11/1998 23:31,39.971707,-74.369865,SP01,Co01,9.9,32.7
1663,3/13/1998 21:54,39.595636,-74.618943,SP01,Co02,9.5,22.3
1664,3/15/1998 0:35,39.435902,-74.567135,SP01,Co02,14.1,104.8
1665,3/19/1998 1:47,39.91678,-74.61071,SP04,Co04,14.8,136.9
1666,3/20/1998 0:36,39.331011,-75.163329,SP02,Co03,12.2,67.8
1667,3/22/1998 6:10,39.316509,-74.94403,SP01,Co03,13.3,87.9
1668,3/23/1998 4:20,39.321903,-75.057033,SP03,Co03,13.4,96.5
1669,3/23/1998 10:40,39.25011,-74.8885,SP01,Co03,12.3,64.4
1670,3/28/1998 11:43,39.411526,-74.797354,SP01,Co02,12.4,83.3
1671,3/28/1998 13:12,39.421954,-74.736119,SP01,Co02,12.7,74.6
1672,4/2/1998 10:26,39.892379,-74.483634,SP01,Co04,13.4,96.6
1673,4/2/1998 15:28,39.47234,-74.55516,SP01,Co02,13,77.3
1674,4/3/1998 19:40,39.79611,-74.356763,SP01,Co01,13.5,86.6
1675,4/4/1998 0:00,39.697263,-74.609223,SP01,Co04,10.2,35.2
1676,4/6/1998 16:40,39.765734,-74.959542,SP03,Co07,13.1,89.9
1677,4/12/1998 19:32,39.618985,-74.578472,SP01,Co04,11.4,60.8
1678,4/13/1998 17:24,40.472874,-74.918372,SP04,Co08,13.8,114.6
1679,4/16/1998 16:28,39.75012,-74.7496,SP01,Co07,12,50.5
1680,4/16/1998 22:14,39.522533,-74.486292,SP01,Co02,9,23.5
1681,4/22/1998 3:34,39.282992,-74.816436,SP01,Co05,10,28.6
1682,4/24/1998 23:06,39.674612,-74.904436,SP01,Co07,11.1,49.9
1683,4/28/1998 2:19,39.48769,-74.821099,SP01,Co02,11.1,52.8
1684,4/29/1998 11:16,39.701214,-74.465742,SP01,Co04,13.7,90.2
1685,4/30/1998 7:06,40.12164,-74.416234,SP01,Co01,12,62.7
1686,4/30/1998 13:25,39.389,-74.97184,SP01,Co03,12.2,64.7
1687,5/1/1998 8:13,39.697377,-74.568938,SP01,Co04,10.4,39.8
1688,5/2/1998 0:08,40.119673,-74.455335,SP01,Co01,20.6,283.4
1689,5/6/1998 20:58,41.091625,-74.94325,SP04,Co11,17.1,234.1
1690,5/6/1998 22:42,39.641172,-74.387971,SP01,Co01,11.8,57.2
1691,5/9/1998 19:41,39.69456,-74.66627,SP03,Co04,13.9,61.9
1692,5/11/1998 10:03,39.765453,-74.658351,SP01,Co04,10.2,37.2
1693,5/11/1998 20:55,39.686089,-74.65232,SP03,Co04,10.3,37.1
1694,5/14/1998 14:37,39.950292,-74.433253,SP01,Co01,9.2,25.3
1695,5/16/1998 1:08,39.557868,-75.145486,SP02,Co13,9.2,30.1
1696,5/16/1998 22:52,40.5001,-75.05517,SP01,Co08,11.9,64.7
1697,5/22/1998 1:53,39.971707,-74.369865,SP01,Co01,11,39.4
1698,5/23/1998 13:26,39.388575,-74.883471,SP01,Co03,10.6,45.1
1699,5/23/1998 13:55,39.522533,-74.486292,SP01,Co02,10.9,46.6
1700,5/24/1998 6:50,40.08345,-74.30515,SP01,Co01,10,41.4
1701,5/25/1998 5:29,39.648309,-74.593992,SP01,Co04,14.5,114.7
1702,5/25/1998 13:53,39.613735,-74.451359,SP01,Co04,10.6,42.5
1703,5/26/1998 2:01,39.697377,-74.568938,SP01,Co04,11.3,50.1
1704,5/26/1998 5:13,39.61123,-74.91628,SP01,Co06,10.9,34.2
1705,5/27/1998 6:25,39.823341,-74.535286,SP01,Co04,11.6,58.9
1706,5/27/1998 15:09,40.064811,-74.422215,SP01,Co01,14.1,104.8
1707,5/27/1998 23:43,39.666924,-74.374257,SP01,Co01,11.8,57.8
1708,5/31/1998 20:52,39.794103,-74.659666,SP01,Co04,11.8,49.9
1709,5/31/1998 23:41,39.765734,-74.959542,SP03,Co07,13.7,102.4
1710,6/2/1998 7:55,39.655051,-74.461711,SP01,Co04,11.5,52.3
1711,6/5/1998 16:34,39.701214,-74.465742,SP01,Co04,12.5,71.3
1712,6/5/1998 22:32,39.805953,-74.643189,SP01,Co04,18.9,218.8
1713,6/5/1998 23:24,39.69514,-74.805376,SP01,Co07,16,147.3
1714,6/6/1998 4:34,41.30565,-74.66627,SP01,Co11,10.1,29.9
1715,6/6/1998 7:23,40.177392,-74.336186,SP01,Co09,14.3,106
1716,6/8/1998 12:25,39.971707,-74.369865,SP01,Co01,10.8,45.7
1717,6/9/1998 6:28,39.55567,-74.55515,SP01,Co02,18.6,147.1
1718,6/10/1998 19:45,40.241359,-74.138323,SP01,Co09,12.2,67.8
1719,6/11/1998 21:04,39.773568,-74.708721,SP01,Co04,17.4,172.2
1720,6/13/1998 4:40,40.02789,-74.44404,SP01,Co01,9.4,26.6
1721,6/14/1998 12:48,40.241359,-74.138323,SP01,Co09,14.4,114.4
1722,6/16/1998 16:39,39.846006,-74.338409,SP01,Co01,14.1,99.3
1723,6/21/1998 2:34,39.83345,-74.33292,SP01,Co01,10.3,42.1
1724,6/24/1998 7:45,39.909698,-74.648155,SP01,Co04,10.3,43.1
1725,6/25/1998 20:51,39.324504,-74.859067,SP01,Co02,16,155.3
1726,6/26/1998 9:17,39.613735,-74.451359,SP01,Co04,14.2,100.2
1727,6/26/1998 17:44,39.55567,-74.55515,SP01,Co02,11.2,40.7
1728,7/1/1998 2:34,39.919809,-74.354285,SP01,Co01,11.8,54.7
1729,7/2/1998 4:31,39.847581,-74.544927,SP01,Co04,11,46.5
1730,7/3/1998 10:06,39.892611,-74.304967,SP01,Co01,13.5,80.5
1731,7/6/1998 23:23,39.595636,-74.618943,SP01,Co02,11.7,54.5
1732,7/12/1998 9:28,41.091625,-74.94325,SP04,Co11,11.6,61.5
1733,7/13/1998 21:31,39.317306,-74.887465,SP01,Co03,13,65.5
1734,7/14/1998 13:21,39.913956,-74.255288,SP01,Co01,9.1,15.6
1735,7/17/1998 12:20,39.442976,-74.81938,SP01,Co02,16.8,159.6
1736,7/27/1998 1:04,39.389,-74.97184,SP01,Co03,11.2,45.3
1737,7/29/1998 7:16,39.388575,-74.883471,SP01,Co03,9.7,29.9
1738,7/29/1998 13:33,39.316509,-74.94403,SP03,Co03,13.4,71
1739,8/1/1998 12:55,39.83345,-74.33292,SP01,Co01,12.8,58.9
1740,8/1/1998 16:26,39.794103,-74.659666,SP01,Co04,11.8,55.3
1741,8/2/1998 10:52,40.177392,-74.336186,SP01,Co09,11,52.2
1742,8/6/1998 11:08,41.107854,-74.39924,SP05,Co10,11.6,75.8
1743,8/7/1998 3:28,39.50012,-74.74961,SP01,Co02,9.1,25.9
1744,8/13/1998 10:58,39.604891,-74.690598,SP01,Co02,9.8,28.9
1745,8/15/1998 18:11,39.36123,-74.74961,SP01,Co02,11.3,64.1
1746,8/16/1998 3:40,39.794913,-74.556986,SP01,Co04,12.5,67.8
1747,8/18/1998 20:57,40.048853,-74.385295,SP01,Co01,9.1,20.4
1748,8/21/1998 16:05,39.80567,-74.66627,SP01,Co04,9.3,21.5
1749,8/24/1998 18:25,39.969998,-74.365921,SP01,Co01,11.6,57.2
1750,8/30/1998 5:00,39.66679,-74.38848,SP01,Co01,9.7,24.2
1751,8/31/1998 6:25,39.435902,-74.567135,SP01,Co02,9.1,22.5
1752,8/31/1998 15:25,39.44456,-74.80517,SP01,Co02,17.1,145
1753,9/1/1998 8:45,39.91678,-74.63849,SP01,Co04,11.4,50.5
1754,9/3/1998 18:13,39.761771,-74.767063,SP04,Co04,11.9,68.6
1755,9/13/1998 12:02,39.847581,-74.544927,SP01,Co04,12.6,70.1
1756,9/15/1998 0:46,39.41678,-74.77739,SP01,Co02,9.5,22.6
1757,9/16/1998 7:27,39.677445,-74.443333,SP01,Co04,11.5,44.8
1758,9/17/1998 9:46,39.86123,-74.69405,SP01,Co04,9,22.2
1759,9/18/1998 1:21,39.77789,-74.91628,SP01,Co06,14.2,106.1
1760,9/18/1998 14:01,39.697263,-74.609223,SP01,Co04,9.7,28.2
1761,9/23/1998 23:21,40.177392,-74.336186,SP01,Co09,12.8,72.5
1762,9/24/1998 9:34,39.66678,-75.19407,SP01,Co06,10.8,41.1
1763,9/25/1998 20:41,39.945305,-74.488203,SP01,Co04,14.3,105
1764,9/29/1998 14:01,39.652217,-74.935871,SP01,Co06,12.7,73.9
1765,9/29/1998 16:03,39.94456,-74.58293,SP03,Co04,12.9,84.8
1766,10/1/1998 4:35,39.483522,-74.669076,SP01,Co02,16.5,166.5
1767,10/2/1998 4:27,39.75012,-74.7496,SP01,Co07,14.4,100.1
1768,10/4/1998 1:56,39.460872,-75.036988,SP02,Co03,9.7,33
1769,10/6/1998 12:16,39.531204,-74.678686,SP01,Co02,9.3,25
1770,10/10/1998 0:15,39.641172,-74.387971,SP01,Co01,12.9,80.9
1771,10/10/1998 19:22,40.102565,-74.206132,SP01,Co01,14.2,123.4
1772,10/12/1998 21:18,39.686089,-74.65232,SP03,Co04,11.2,51.3
1773,10/20/1998 10:51,39.36123,-74.74961,SP01,Co02,10.4,35.7
1774,10/25/1998 5:05,39.94476,-74.457614,SP01,Co01,10.6,38.8
1775,10/27/1998 4:18,39.435902,-74.567135,SP01,Co02,11.2,51.3
1776,10/31/1998 8:07,39.645404,-74.523482,SP01,Co04,9.5,28.2
1777,10/31/1998 8:38,39.316509,-74.94403,SP01,Co03,14.2,97.3
1778,11/1/1998 17:23,39.752539,-74.696545,SP01,Co04,18.1,215.4
1779,11/1/1998 20:36,39.892379,-74.483634,SP01,Co04,9.2,23.6
1780,11/2/1998 2:44,39.68527,-74.518515,SP01,Co04,9.5,30.4
1781,11/3/1998 10:49,39.722497,-74.393937,SP01,Co04,13.6,76.3
1782,11/9/1998 9:32,39.94476,-74.457614,SP01,Co01,13.9,104.2
1783,11/10/1998 19:24,39.279383,-74.88613,SP01,Co05,12.6,80.4
1784,11/16/1998 12:59,39.33345,-75.1663,SP02,Co03,15.2,74.8
1785,11/17/1998 1:22,39.218159,-74.814569,SP01,Co05,9,20.9
1786,11/22/1998 18:32,39.421954,-74.736119,SP01,Co02,10,27.7
1787,11/23/1998 23:39,39.86123,-74.55515,SP01,Co04,9.1,21.9
1788,11/25/1998 8:13,39.697373,-74.364799,SP01,Co01,10.1,33.6
1789,11/26/1998 7:37,39.648309,-74.593992,SP01,Co04,11.1,50.4
1790,11/26/1998 12:33,39.48769,-74.821099,SP01,Co02,16.5,143
1791,11/27/1998 8:30,39.697377,-74.568938,SP01,Co04,9.3,25.9
1792,11/27/1998 13:06,39.794103,-74.659666,SP01,Co04,12.5,62.4
1793,11/27/1998 17:55,39.752539,-74.696545,SP03,Co04,12.7,75.5
1794,11/29/1998 13:54,39.431334,-75.087206,SP03,Co03,13.4,83.3
1795,11/30/1998 19:53,39.55567,-74.97184,SP01,Co06,12.7,71.1
1796,12/1/1998 3:19,40.139,-74.41626,SP01,Co01,15.5,104.4
1797,12/4/1998 15:46,39.7779,-74.33292,SP02,Co01,10.2,40.5
1798,12/7/1998 10:28,39.69456,-74.58293,SP01,Co04,10.4,29
1799,12/8/1998 23:23,39.794913,-74.556986,SP01,Co04,10.8,39.7
1800,12/9/1998 23:26,39.86123,-74.61071,SP01,Co04,17.7,144
1801,12/11/1998 17:11,39.648309,-74.593992,SP01,Co04,12.7,83.5
1802,12/12/1998 1:05,39.47234,-74.55516,SP01,Co02,11.1,37.2
1803,12/12/1998 2:29,39.94476,-74.457614,SP01,Co01,14.6,106.8
1804,12/16/1998 0:11,39.589914,-74.669941,SP01,Co02,11.6,55.5
1805,12/16/1998 18:43,39.900458,-74.602902,SP04,Co04,10.8,60
1806,12/17/1998 18:32,39.666688,-74.539594,SP01,Co04,12.6,73.7
1807,12/17/1998 21:19,39.805599,-74.376723,SP01,Co01,10.9,44.6
1808,12/18/1998 6:40,39.44456,-74.80517,SP01,Co02,12.8,65.4
1809,12/21/1998 9:23,39.33345,-75.1663,SP02,Co03,14.9,66.9
1810,12/21/1998 15:06,39.677445,-74.443333,SP01,Co04,13.2,75.6
1811,12/22/1998 11:06,39.914171,-74.566607,SP01,Co04,13.3,85.6
1812,12/25/1998 5:31,40.064811,-74.422215,SP01,Co01,12,61.4
1813,12/26/1998 3:13,39.41678,-74.77739,SP01,Co02,10.1,25.8
1814,12/27/1998 12:53,39.701214,-74.465742,SP01,Co04,10.1,31.5
1815,12/27/1998 18:00,39.871165,-74.287983,SP01,Co01,10.2,31.7
1816,12/28/1998 19:14,39.697263,-74.609223,SP01,Co04,10.6,40.7
1817,12/30/1998 23:52,39.805953,-74.643189,SP01,Co04,14.3,106.9
1818,12/31/1998 3:04,39.48769,-74.821099,SP01,Co02,12.6,79.7
1819,1/2/1999 8:29,40.013963,-74.238647,SP01,Co01,16.4,147.7
1820,1/2/1999 21:33,39.412948,-74.668866,SP01,Co02,12,64.6
1821,1/5/1999 23:03,39.605518,-74.905473,SP01,Co06,9.2,20.8
1822,1/6/1999 17:00,39.63901,-74.63849,SP01,Co04,12.6,64.4
1823,1/9/1999 16:30,41.18503,-74.871885,SP04,Co11,23.8,520.8
1824,1/13/1999 0:39,40.472874,-74.918372,SP04,Co08,13.1,90.9
1825,1/14/1999 6:21,39.47234,-74.63849,SP03,Co02,12.5,76.8
1826,1/15/1999 23:46,39.765734,-74.959542,SP01,Co07,11.7,64.2
1827,1/17/1999 7:00,40.084438,-74.235786,SP01,Co01,10.4,45.7
1828,1/19/1999 9:14,39.69456,-74.66627,SP03,Co04,12.2,57.1
1829,1/19/1999 15:29,40.411346,-74.320599,SP01,Co12,13.4,73.3
1830,1/20/1999 15:17,39.460872,-75.036988,SP01,Co03,16.8,162.3
1831,1/21/1999 17:48,39.557868,-75.145486,SP02,Co13,10.1,42.4
1832,1/22/1999 17:09,39.460872,-75.036988,SP02,Co03,10.8,42.2
1833,1/23/1999 4:07,39.803077,-74.677805,SP01,Co04,14.9,121.1
1834,1/24/1999 8:47,39.881494,-74.487645,SP01,Co04,10.7,43.4
1835,1/24/1999 9:03,39.331011,-75.163329,SP02,Co03,18,190.1
1836,1/25/1999 3:53,40.11123,-74.33292,SP03,Co09,16.3,120.6
1837,1/27/1999 9:15,39.608215,-74.868051,SP01,Co02,10.3,38.1
1838,1/31/1999 21:42,39.69514,-74.805376,SP01,Co07,10.4,41.9
1839,1/31/1999 21:55,39.909698,-74.648155,SP01,Co04,12.6,73.7
1840,2/2/1999 12:21,39.639426,-74.635999,SP01,Co04,14.9,130.9
1841,2/8/1999 4:47,39.367843,-74.748478,SP03,Co02,12.9,84.2
1842,2/8/1999 23:50,39.714813,-74.486593,SP01,Co04,10,29.9
1843,2/9/1999 14:58,39.88901,-74.41626,SP01,Co01,12.1,45.9
1844,2/10/1999 6:19,39.86123,-74.52738,SP01,Co04,9.1,22.8
1845,2/14/1999 0:20,39.75012,-74.19403,SP01,Co01,12.1,42.2
1846,2/14/1999 14:33,40.095661,-74.410493,SP01,Co01,9.7,33.5
1847,2/17/1999 6:52,40.091283,-74.310553,SP01,Co01,13.1,79
1848,2/19/1999 20:34,39.914171,-74.566607,SP01,Co04,13.2,89.1
1849,2/20/1999 13:25,39.613735,-74.451359,SP01,Co04,13.3,76.3
1850,2/20/1999 17:36,39.608215,-74.868051,SP01,Co02,11.3,56.8
1851,2/22/1999 10:20,39.331011,-75.163329,SP02,Co03,16.4,146.2
1852,2/23/1999 7:04,39.64451,-74.374074,SP01,Co01,18.5,195
1853,2/24/1999 0:59,39.436303,-74.893896,SP01,Co03,11.2,53.8
1854,2/24/1999 3:25,39.605518,-74.905473,SP01,Co06,9.6,26.3
1855,2/25/1999 15:11,39.91678,-74.61071,SP04,Co04,12.9,104.7
1856,2/26/1999 1:25,39.317402,-75.106747,SP01,Co03,13.2,86.1
1857,2/26/1999 15:32,39.48769,-74.821099,SP01,Co02,12.2,69
1858,2/27/1999 23:13,39.61123,-74.69405,SP01,Co02,9.7,34.1
1859,2/28/1999 15:03,41.107854,-74.39924,SP05,Co10,10.4,61.3
1860,3/1/1999 23:11,39.94456,-74.58293,SP03,Co04,11.9,62.1
1861,3/3/1999 5:48,39.324504,-74.859067,SP01,Co02,14.6,123.2
1862,3/3/1999 6:25,39.344074,-74.805219,SP01,Co02,16.4,162.8
1863,3/4/1999 18:56,39.648309,-74.593992,SP01,Co04,13.4,92.1
1864,3/7/1999 11:35,41.226426,-74.755198,SP05,Co11,13.6,131.2
1865,3/10/1999 22:55,39.68527,-74.518515,SP01,Co04,9.8,28.5
1866,3/12/1999 9:37,39.524414,-74.622172,SP01,Co02,15.4,144.9
1867,3/15/1999 17:42,39.75012,-74.7496,SP01,Co07,11.1,50.6
1868,3/18/1999 16:45,39.86123,-74.61071,SP01,Co04,9.5,30.6
1869,3/22/1999 15:00,40.084438,-74.235786,SP01,Co01,9.1,21
1870,3/22/1999 15:42,39.971707,-74.369865,SP01,Co01,14.2,101.2
1871,3/22/1999 21:09,39.697377,-74.568938,SP01,Co04,9.4,24.8
1872,3/23/1999 10:48,39.697377,-74.568938,SP01,Co04,11.7,61.5
1873,3/23/1999 19:07,39.879992,-74.419044,SP01,Co01,11.7,59.9
1874,3/24/1999 10:57,41.107854,-74.39924,SP05,Co10,9.3,39
1875,3/25/1999 21:18,39.603618,-74.898339,SP01,Co06,9.5,25.2
1876,3/25/1999 21:46,39.779674,-74.662358,SP01,Co04,9.2,22.7
1877,3/28/1999 20:19,39.697377,-74.568938,SP01,Co04,9.6,31
1878,3/29/1999 13:41,39.697377,-74.568938,SP01,Co04,11.4,54.8
1879,3/30/1999 4:53,39.938581,-74.240713,SP01,Co01,9.2,21.4
1880,3/31/1999 6:07,39.557131,-74.956349,SP01,Co06,17.1,174.1
1881,3/31/1999 7:46,39.217526,-74.730156,SP01,Co05,11.9,59.9
1882,4/3/1999 10:22,39.800859,-74.587609,SP01,Co04,11.8,55.9
1883,4/5/1999 22:16,39.765453,-74.658351,SP01,Co04,9.3,27.3
1884,4/6/1999 5:46,39.685516,-74.604399,SP01,Co04,10.9,45.6
1885,4/6/1999 18:51,39.482619,-74.825205,SP01,Co02,12.3,76.2
1886,4/7/1999 16:38,41.226426,-74.755198,SP05,Co11,11,69.8
1887,4/8/1999 8:40,41.107854,-74.39924,SP05,Co10,11.3,82
1888,4/11/1999 14:44,39.66678,-74.72183,SP01,Co02,11.5,33.1
1889,4/13/1999 2:35,39.892379,-74.483634,SP01,Co04,12,62.1
1890,4/15/1999 18:30,39.971707,-74.369865,SP01,Co01,11.2,47.1
1891,4/16/1999 15:20,39.370013,-75.172684,SP02,Co03,10,35.2
1892,4/20/1999 6:23,39.86123,-74.24959,SP01,Co01,10.7,31.9
1893,4/24/1999 9:29,39.48769,-74.821099,SP01,Co02,9.7,29.6
1894,4/25/1999 17:24,39.542213,-74.728398,SP01,Co02,9.2,23.6
1895,4/26/1999 3:17,39.701214,-74.465742,SP01,Co04,10.6,38.8
1896,4/27/1999 2:35,39.913956,-74.255288,SP01,Co01,12,54
1897,4/29/1999 3:23,39.938779,-74.597698,SP01,Co04,11,50.4
1898,4/30/1999 9:59,39.317306,-74.887465,SP01,Co03,18.7,203.5
1899,5/3/1999 23:56,39.655051,-74.461711,SP01,Co04,9,17.9
1900,5/4/1999 15:44,39.531204,-74.678686,SP01,Co02,9.2,21.4
1901,5/7/1999 2:49,40.064811,-74.422215,SP01,Co01,9,19.7
1902,5/8/1999 9:53,39.900458,-74.602902,SP04,Co04,11.2,64.6
1903,5/14/1999 1:21,39.557131,-74.956349,SP01,Co06,17.7,188.1
1904,5/14/1999 9:39,39.61123,-74.33292,SP01,Co01,9.7,28.9
1905,5/14/1999 13:18,39.595636,-74.618943,SP01,Co02,10.2,34.8
1906,5/14/1999 15:57,39.61123,-74.69405,SP01,Co02,13.2,84.6
1907,5/16/1999 10:58,39.687933,-75.134062,SP01,Co06,10.9,51.7
1908,5/17/1999 15:10,39.765734,-74.959542,SP01,Co07,15.7,142.6
1909,5/17/1999 22:02,39.686089,-74.65232,SP03,Co04,12.2,64.5
1910,5/18/1999 12:57,39.69456,-74.91628,SP01,Co07,9.8,31.5
1911,5/18/1999 15:19,39.316509,-74.94403,SP03,Co03,11,41.4
1912,5/24/1999 5:54,39.47234,-74.61071,SP01,Co02,11.6,57.3
1913,5/24/1999 9:20,39.69456,-74.58293,SP01,Co04,11.2,32.3
1914,5/24/1999 10:40,39.648309,-74.593992,SP01,Co04,14,107
1915,5/27/1999 21:53,39.367843,-74.748478,SP01,Co02,16.6,137.9
1916,5/28/1999 8:42,40.058044,-74.275412,SP01,Co01,9.6,25.6
1917,5/29/1999 14:33,40.12164,-74.416234,SP01,Co01,10.4,38.1
1918,5/29/1999 16:20,39.912406,-74.631462,SP01,Co04,9.2,27.9
1919,5/30/1999 12:34,39.606361,-74.389244,SP01,Co01,10.1,39.2
1920,5/31/1999 20:49,39.848128,-74.326214,SP01,Co01,12.1,53.8
1921,6/2/1999 1:33,39.765734,-74.959542,SP03,Co07,12.8,88.6
1922,6/3/1999 19:30,39.965583,-74.60644,SP01,Co04,17.7,190.8
1923,6/6/1999 23:52,39.805953,-74.643189,SP01,Co04,9.8,33.5
1924,6/7/1999 4:32,39.542213,-74.728398,SP01,Co02,21.6,315.8
1925,6/7/1999 12:37,39.697263,-74.609223,SP01,Co04,9.1,21.3
1926,6/11/1999 8:42,39.765734,-74.959542,SP01,Co07,13.9,110.6
1927,6/11/1999 17:53,39.892379,-74.483634,SP01,Co04,12.3,70.7
1928,6/14/1999 14:47,39.879992,-74.419044,SP01,Co01,12.4,73
1929,6/15/1999 0:20,39.86123,-74.69405,SP01,Co04,15.3,131.5
1930,6/17/1999 8:48,41.08343,-74.8885,SP01,Co11,18.8,154.1
1931,6/18/1999 6:40,40.139,-74.44404,SP01,Co09,12.2,72.9
1932,6/19/1999 4:26,39.589914,-74.669941,SP01,Co02,9.9,32.3
1933,6/19/1999 8:55,39.595636,-74.618943,SP01,Co02,9.3,23.8
1934,6/21/1999 20:14,39.900458,-74.602902,SP04,Co04,18.1,248.2
1935,6/24/1999 14:49,40.064811,-74.422215,SP01,Co01,12.9,76.4
1936,6/25/1999 1:14,39.94456,-74.24959,SP01,Co01,10.2,34.7
1937,6/27/1999 7:35,39.759413,-74.701501,SP01,Co04,17.6,172.7
1938,6/27/1999 10:21,40.084438,-74.235786,SP01,Co01,14.8,118
1939,6/27/1999 12:15,39.805953,-74.643189,SP01,Co04,12.7,76.8
1940,6/28/1999 8:50,39.52789,-75.0274,SP01,Co03,13.6,39.2
1941,6/28/1999 13:15,40.024462,-74.442599,SP01,Co01,9.2,23.6
1942,6/29/1999 22:25,39.52257,-74.812317,SP01,Co02,10.1,37.1
1943,6/30/1999 16:55,39.436303,-74.893896,SP01,Co03,10.7,45.2
1944,6/30/1999 22:29,40.176216,-74.33439,SP01,Co09,13.1,83.6
1945,7/1/1999 14:38,39.86123,-74.69405,SP01,Co04,9.9,31.4
1946,7/2/1999 9:47,40.030379,-74.403464,SP01,Co01,10.1,33.2
1947,7/4/1999 7:05,40.030379,-74.403464,SP01,Co01,15.4,127.1
1948,7/5/1999 18:12,39.52888,-74.672434,SP01,Co02,10.1,34.4
1949,7/5/1999 18:26,39.938779,-74.597698,SP01,Co04,10,36.1
1950,7/7/1999 5:10,39.773568,-74.708721,SP01,Co04,11,47.5
1951,7/8/1999 17:39,41.107854,-74.39924,SP05,Co10,11.9,89.9
1952,7/11/1999 10:23,39.879992,-74.419044,SP01,Co01,9.1,19.8
1953,7/11/1999 12:34,39.909698,-74.648155,SP01,Co04,9,25.4
1954,7/11/1999 23:03,39.218159,-74.814569,SP01,Co05,11,46
1955,7/12/1999 3:03,39.595636,-74.618943,SP01,Co02,9.4,25.2
1956,7/13/1999 13:57,40.05567,-74.41626,SP01,Co01,9.4,25.8
1957,7/16/1999 9:05,39.64451,-74.374074,SP01,Co01,9.8,27.7
1958,7/17/1999 12:14,39.68527,-74.518515,SP01,Co04,10,32.4
1959,7/18/1999 0:31,40.084438,-74.235786,SP01,Co01,9.1,23.1
1960,7/19/1999 3:12,39.487552,-74.616862,SP01,Co02,11.3,59.6
